SKU,Week_Start,Units_Sold,Revenue,Seasonal_Naive_Forecast
SKU032,2024-01-08,66,370430.94,
SKU032,2024-01-15,72,404106.48,
SKU032,2024-01-22,70,392881.3,
SKU032,2024-01-29,64,359205.76,
SKU032,2024-02-05,89,499520.51,
SKU032,2024-02-12,69,387268.71,
SKU032,2024-02-19,77,432169.43,
SKU032,2024-02-26,93,521970.87,
SKU032,2024-03-04,68,381656.12,
SKU032,2024-03-11,78,437782.02,
SKU032,2024-03-18,85,477070.15,
SKU032,2024-03-25,71,398493.89,
SKU032,2024-04-01,75,420944.25,
SKU032,2024-04-08,74,415331.66,
SKU032,2024-04-15,68,381656.12,
SKU032,2024-04-22,78,437782.02,
SKU032,2024-04-29,73,409719.07,
SKU032,2024-05-06,57,319917.63,
SKU032,2024-05-13,101,566871.59,
SKU032,2024-05-20,72,404106.48,
SKU032,2024-05-27,84,471457.56,
SKU032,2024-06-03,83,465844.97,
SKU032,2024-06-10,65,364818.35,
SKU032,2024-06-17,74,415331.66,
SKU032,2024-06-24,71,398493.89,
SKU032,2024-07-01,66,370430.94,
SKU032,2024-07-08,69,387268.71,
SKU032,2024-07-15,75,420944.25,
SKU032,2024-07-22,53,297467.27,
SKU032,2024-07-29,46,258179.14,
SKU032,2024-08-05,61,342367.99,
SKU032,2024-08-12,54,303079.86,
SKU032,2024-08-19,42,235728.78000000003,
SKU032,2024-08-26,50,280629.5,
SKU032,2024-09-02,58,325530.22,
SKU032,2024-09-09,60,336755.4,
SKU032,2024-09-16,69,387268.70999999996,
SKU032,2024-09-23,43,241341.37,
SKU032,2024-09-30,50,280629.5,
SKU032,2024-10-07,56,314305.04,
SKU032,2024-10-14,49,275016.91,
SKU032,2024-10-21,48,269404.32,
SKU032,2024-10-28,51,286242.08999999997,
SKU032,2024-11-04,68,381656.12,
SKU032,2024-11-11,53,297467.27,
SKU032,2024-11-18,41,230116.19,
SKU032,2024-11-25,50,280629.5,
SKU032,2024-12-02,54,303079.86,
SKU032,2024-12-09,58,325530.22000000003,
SKU032,2024-12-16,59,331142.81,
SKU032,2024-12-23,64,359205.76,
SKU032,2024-12-30,57,319917.63,53.0
SKU032,2025-01-06,54,303079.86,66.0
SKU032,2025-01-13,67,376043.53,72.0
SKU032,2025-01-20,64,359205.76,70.0
SKU032,2025-01-27,63,353593.17000000004,64.0
SKU032,2025-02-03,74,415331.66000000003,89.0
SKU032,2025-02-10,63,353593.17,69.0
SKU032,2025-02-17,80,449007.2,77.0
SKU032,2025-02-24,73,409719.07,93.0
SKU032,2025-03-03,58,325530.22,68.0
SKU032,2025-03-10,98,550033.8200000001,78.0
SKU032,2025-03-17,83,465844.97,85.0
SKU032,2025-03-24,74,415331.66000000003,71.0
SKU032,2025-03-31,68,381656.12,75.0
SKU032,2025-04-07,78,437782.02,74.0
SKU032,2025-04-14,92,516358.28,68.0
SKU032,2025-04-21,71,398493.89,78.0
SKU032,2025-04-28,89,499520.51,73.0
SKU032,2025-05-05,94,527583.46,57.0
SKU032,2025-05-12,73,409719.07,101.0
SKU032,2025-05-19,69,387268.71,72.0
SKU032,2025-05-26,79,443394.61,84.0
SKU032,2025-06-02,77,432169.43,83.0
SKU032,2025-06-09,78,437782.02,65.0
SKU032,2025-06-16,74,415331.66,74.0
SKU032,2025-06-23,55,308692.45,71.0
SKU032,2025-06-30,70,392881.3,66.0
SKU032,2025-07-07,63,353593.17,69.0
SKU032,2025-07-14,54,303079.86,75.0
SKU032,2025-07-21,52,291854.68,53.0
SKU032,2025-07-28,80,449007.2,46.0
SKU032,2025-08-04,51,286242.09,61.0
SKU032,2025-08-11,65,364818.35,54.0
SKU032,2025-08-18,51,286242.09,42.0
SKU032,2025-08-25,55,308692.45,50.0
SKU032,2025-09-01,48,269404.32,58.0
SKU032,2025-09-08,76,426556.83999999997,60.0
SKU032,2025-09-15,57,319917.63,69.0
SKU032,2025-09-22,60,336755.4,43.0
SKU032,2025-09-29,44,246953.96,50.0
SKU032,2025-10-06,50,280629.5,56.0
SKU032,2025-10-13,48,269404.32,49.0
SKU032,2025-10-20,52,291854.68,48.0
SKU032,2025-10-27,67,376043.52999999997,51.0
SKU032,2025-11-03,61,342367.99,68.0
SKU032,2025-11-10,54,303079.86,53.0
SKU032,2025-11-17,70,392881.3,41.0
SKU032,2025-11-24,50,280629.5,50.0
SKU032,2025-12-01,60,336755.4,54.0
SKU032,2025-12-08,56,314305.04,58.0
SKU032,2025-12-15,68,381656.12,59.0
SKU032,2025-12-22,51,286242.09,64.0
SKU032,2025-12-29,26,145927.34,57.0
SKU033,2024-01-01,114,405612.0,
SKU033,2024-01-08,133,473214.0,
SKU033,2024-01-15,132,469656.0,
SKU033,2024-01-22,127,451866.0,
SKU033,2024-01-29,123,437634.0,
SKU033,2024-02-05,144,512352.0,
SKU033,2024-02-12,105,373590.0,
SKU033,2024-02-19,125,444750.0,
SKU033,2024-02-26,125,444750.0,
SKU033,2024-03-04,149,530142.0,
SKU033,2024-03-11,160,569280.0,
SKU033,2024-03-18,151,537258.0,
SKU033,2024-03-25,162,576396.0,
SKU033,2024-04-01,164,583512.0,
SKU033,2024-04-08,178,633324.0,
SKU033,2024-04-15,148,526584.0,
SKU033,2024-04-22,119,423402.0,
SKU033,2024-04-29,138,491004.0,
SKU033,2024-05-06,155,551490.0,
SKU033,2024-05-13,150,533700.0,
SKU033,2024-05-20,120,426960.0,
SKU033,2024-05-27,145,515910.0,
SKU033,2024-06-03,146,519468.0,
SKU033,2024-06-10,152,540816.0,
SKU033,2024-06-17,158,562164.0,
SKU033,2024-06-24,146,519468.0,
SKU033,2024-07-01,134,476772.0,
SKU033,2024-07-08,136,483888.0,
SKU033,2024-07-15,122,434076.0,
SKU033,2024-07-22,125,444750.0,
SKU033,2024-07-29,112,398496.0,
SKU033,2024-08-05,107,380706.0,
SKU033,2024-08-12,103,366474.0,
SKU033,2024-08-19,109,387822.0,
SKU033,2024-08-26,107,380706.0,
SKU033,2024-09-02,109,387822.0,
SKU033,2024-09-09,107,380706.0,
SKU033,2024-09-16,88,313104.0,
SKU033,2024-09-23,106,377148.0,
SKU033,2024-09-30,94,334452.0,
SKU033,2024-10-07,95,338010.0,
SKU033,2024-10-14,104,370032.0,
SKU033,2024-10-21,114,405612.0,
SKU033,2024-10-28,118,419844.0,
SKU033,2024-11-04,123,437634.0,
SKU033,2024-11-11,103,366474.0,
SKU033,2024-11-18,109,387822.0,
SKU033,2024-11-25,86,305988.0,
SKU033,2024-12-02,107,380706.0,
SKU033,2024-12-09,127,451866.0,
SKU033,2024-12-16,120,426960.0,
SKU033,2024-12-23,108,384264.0,
SKU033,2024-12-30,103,366474.0,114.0
SKU033,2025-01-06,123,437634.0,133.0
SKU033,2025-01-13,138,491004.0,132.0
SKU033,2025-01-20,129,458982.0,127.0
SKU033,2025-01-27,139,494562.0,123.0
SKU033,2025-02-03,146,519468.0,144.0
SKU033,2025-02-10,127,451866.0,105.0
SKU033,2025-02-17,129,458982.0,125.0
SKU033,2025-02-24,138,491004.0,125.0
SKU033,2025-03-03,154,547932.0,149.0
SKU033,2025-03-10,160,569280.0,160.0
SKU033,2025-03-17,149,530142.0,151.0
SKU033,2025-03-24,179,636882.0,162.0
SKU033,2025-03-31,156,555048.0,164.0
SKU033,2025-04-07,159,565722.0,178.0
SKU033,2025-04-14,130,462540.0,148.0
SKU033,2025-04-21,159,565722.0,119.0
SKU033,2025-04-28,152,540816.0,138.0
SKU033,2025-05-05,154,547932.0,155.0
SKU033,2025-05-12,140,498120.0,150.0
SKU033,2025-05-19,132,469656.0,120.0
SKU033,2025-05-26,155,551490.0,145.0
SKU033,2025-06-02,132,469656.0,146.0
SKU033,2025-06-09,154,547932.0,152.0
SKU033,2025-06-16,165,587070.0,158.0
SKU033,2025-06-23,145,515910.0,146.0
SKU033,2025-06-30,137,487446.0,134.0
SKU033,2025-07-07,118,419844.0,136.0
SKU033,2025-07-14,121,430518.0,122.0
SKU033,2025-07-21,119,423402.0,125.0
SKU033,2025-07-28,112,398496.0,112.0
SKU033,2025-08-04,110,391380.0,107.0
SKU033,2025-08-11,96,341568.0,103.0
SKU033,2025-08-18,113,402054.0,109.0
SKU033,2025-08-25,115,409170.0,107.0
SKU033,2025-09-01,97,345126.0,109.0
SKU033,2025-09-08,126,448308.0,107.0
SKU033,2025-09-15,110,391380.0,88.0
SKU033,2025-09-22,125,444750.0,106.0
SKU033,2025-09-29,102,362916.0,94.0
SKU033,2025-10-06,88,313104.0,95.0
SKU033,2025-10-13,100,355800.0,104.0
SKU033,2025-10-20,95,338010.0,114.0
SKU033,2025-10-27,95,338010.0,118.0
SKU033,2025-11-03,119,423402.0,123.0
SKU033,2025-11-10,116,412728.0,103.0
SKU033,2025-11-17,120,426960.0,109.0
SKU033,2025-11-24,121,430518.0,86.0
SKU033,2025-12-01,117,416286.0,107.0
SKU033,2025-12-08,109,387822.0,127.0
SKU033,2025-12-15,116,412728.0,120.0
SKU033,2025-12-22,96,341568.0,108.0
SKU033,2025-12-29,42,149436.0,103.0
SKU034,2024-01-01,131,198876.34,
SKU034,2024-01-08,146,221648.44,
SKU034,2024-01-15,137,207985.18,
SKU034,2024-01-22,126,191285.64,
SKU034,2024-01-29,153,232275.41999999998,
SKU034,2024-02-05,160,242902.40000000002,
SKU034,2024-02-12,142,215575.88,
SKU034,2024-02-19,132,200394.48,
SKU034,2024-02-26,155,235311.7,
SKU034,2024-03-04,163,247456.82,
SKU034,2024-03-11,161,244420.54,
SKU034,2024-03-18,171,259601.94,
SKU034,2024-03-25,167,253529.38,
SKU034,2024-04-01,179,271747.06,
SKU034,2024-04-08,174,264156.36,
SKU034,2024-04-15,162,245938.68,
SKU034,2024-04-22,160,242902.40000000002,
SKU034,2024-04-29,170,258083.8,
SKU034,2024-05-06,153,232275.41999999998,
SKU034,2024-05-13,163,247456.82,
SKU034,2024-05-20,147,223166.58000000002,
SKU034,2024-05-27,170,258083.8,
SKU034,2024-06-03,171,259601.94,
SKU034,2024-06-10,165,250493.1,
SKU034,2024-06-17,170,258083.8,
SKU034,2024-06-24,181,274783.34,
SKU034,2024-07-01,148,224684.72,
SKU034,2024-07-08,120,182176.80000000002,
SKU034,2024-07-15,127,192803.78,
SKU034,2024-07-22,132,200394.48,
SKU034,2024-07-29,117,177622.38,
SKU034,2024-08-05,129,195840.06,
SKU034,2024-08-12,120,182176.8,
SKU034,2024-08-19,95,144223.3,
SKU034,2024-08-26,115,174586.1,
SKU034,2024-09-02,110,166995.4,
SKU034,2024-09-09,150,227721.0,
SKU034,2024-09-16,153,232275.41999999998,
SKU034,2024-09-23,111,168513.54,
SKU034,2024-09-30,118,179140.52,
SKU034,2024-10-07,99,150295.86,
SKU034,2024-10-14,116,176104.24,
SKU034,2024-10-21,111,168513.54,
SKU034,2024-10-28,137,207985.18,
SKU034,2024-11-04,122,185213.08000000002,
SKU034,2024-11-11,131,198876.34,
SKU034,2024-11-18,121,183694.94,
SKU034,2024-11-25,142,215575.88,
SKU034,2024-12-02,128,194321.91999999998,
SKU034,2024-12-09,137,207985.18,
SKU034,2024-12-16,114,173067.96000000002,
SKU034,2024-12-23,127,192803.78,
SKU034,2024-12-30,129,195840.06,131.0
SKU034,2025-01-06,128,194321.92,146.0
SKU034,2025-01-13,134,203430.76,137.0
SKU034,2025-01-20,148,224684.72,126.0
SKU034,2025-01-27,142,215575.88,153.0
SKU034,2025-02-03,145,220130.3,160.0
SKU034,2025-02-10,160,242902.4,142.0
SKU034,2025-02-17,163,247456.82,132.0
SKU034,2025-02-24,153,232275.41999999998,155.0
SKU034,2025-03-03,176,267192.64,163.0
SKU034,2025-03-10,197,299073.58,161.0
SKU034,2025-03-17,170,258083.8,171.0
SKU034,2025-03-24,176,267192.64,167.0
SKU034,2025-03-31,159,241384.26,179.0
SKU034,2025-04-07,150,227721.0,174.0
SKU034,2025-04-14,156,236829.84,162.0
SKU034,2025-04-21,170,258083.8,160.0
SKU034,2025-04-28,150,227721.0,170.0
SKU034,2025-05-05,127,192803.78,153.0
SKU034,2025-05-12,171,259601.94,163.0
SKU034,2025-05-19,162,245938.68,147.0
SKU034,2025-05-26,180,273265.2,170.0
SKU034,2025-06-02,163,247456.82,171.0
SKU034,2025-06-09,162,245938.68,165.0
SKU034,2025-06-16,163,247456.82,170.0
SKU034,2025-06-23,172,261120.08000000002,181.0
SKU034,2025-06-30,134,203430.76,148.0
SKU034,2025-07-07,118,179140.52,120.0
SKU034,2025-07-14,147,223166.58000000002,127.0
SKU034,2025-07-21,152,230757.28,132.0
SKU034,2025-07-28,124,188249.36,117.0
SKU034,2025-08-04,111,168513.54,129.0
SKU034,2025-08-11,135,204948.9,120.0
SKU034,2025-08-18,103,156368.42,95.0
SKU034,2025-08-25,138,209503.32,115.0
SKU034,2025-09-01,150,227721.0,110.0
SKU034,2025-09-08,115,174586.1,150.0
SKU034,2025-09-15,110,166995.4,153.0
SKU034,2025-09-22,148,224684.72,111.0
SKU034,2025-09-29,106,160922.84,118.0
SKU034,2025-10-06,97,147259.58000000002,99.0
SKU034,2025-10-13,115,174586.1,116.0
SKU034,2025-10-20,101,153332.14,111.0
SKU034,2025-10-27,122,185213.08000000002,137.0
SKU034,2025-11-03,129,195840.06,122.0
SKU034,2025-11-10,118,179140.52000000002,131.0
SKU034,2025-11-17,133,201912.62,121.0
SKU034,2025-11-24,130,197358.2,142.0
SKU034,2025-12-01,147,223166.58000000002,128.0
SKU034,2025-12-08,118,179140.52,137.0
SKU034,2025-12-15,119,180658.66,114.0
SKU034,2025-12-22,124,188249.36,127.0
SKU034,2025-12-29,42,63761.880000000005,129.0
SKU035,2024-01-01,146,1587047.74,
SKU035,2024-01-08,159,1728360.21,
SKU035,2024-01-15,154,1674009.26,
SKU035,2024-01-22,139,1510956.41,
SKU035,2024-01-29,154,1674009.26,
SKU035,2024-02-05,153,1663139.07,
SKU035,2024-02-12,165,1793581.35,
SKU035,2024-02-19,163,1771840.97,
SKU035,2024-02-26,173,1880542.87,
SKU035,2024-03-04,177,1924023.6300000001,
SKU035,2024-03-11,177,1924023.63,
SKU035,2024-03-18,185,2010985.15,
SKU035,2024-03-25,176,1913153.44,
SKU035,2024-04-01,165,1793581.35,
SKU035,2024-04-08,187,2032725.53,
SKU035,2024-04-15,159,1728360.21,
SKU035,2024-04-22,201,2184908.19,
SKU035,2024-04-29,169,1837062.11,
SKU035,2024-05-06,159,1728360.21,
SKU035,2024-05-13,158,1717490.02,
SKU035,2024-05-20,174,1891413.06,
SKU035,2024-05-27,176,1913153.44,
SKU035,2024-06-03,166,1804451.54,
SKU035,2024-06-10,195,2119687.05,
SKU035,2024-06-17,159,1728360.21,
SKU035,2024-06-24,177,1924023.63,
SKU035,2024-07-01,143,1554437.17,
SKU035,2024-07-08,159,1728360.21,
SKU035,2024-07-15,132,1434865.08,
SKU035,2024-07-22,159,1728360.21,
SKU035,2024-07-29,144,1565307.36,
SKU035,2024-08-05,137,1489216.03,
SKU035,2024-08-12,137,1489216.03,
SKU035,2024-08-19,125,1358773.75,
SKU035,2024-08-26,135,1467475.65,
SKU035,2024-09-02,120,1304422.8,
SKU035,2024-09-09,134,1456605.46,
SKU035,2024-09-16,133,1445735.27,
SKU035,2024-09-23,130,1413124.7,
SKU035,2024-09-30,114,1239201.6600000001,
SKU035,2024-10-07,102,1108759.38,
SKU035,2024-10-14,126,1369643.94,
SKU035,2024-10-21,102,1108759.38,
SKU035,2024-10-28,119,1293552.6099999999,
SKU035,2024-11-04,124,1347903.56,
SKU035,2024-11-11,117,1271812.23,
SKU035,2024-11-18,135,1467475.65,
SKU035,2024-11-25,132,1434865.08,
SKU035,2024-12-02,135,1467475.65,
SKU035,2024-12-09,133,1445735.27,
SKU035,2024-12-16,134,1456605.46,
SKU035,2024-12-23,126,1369643.94,
SKU035,2024-12-30,139,1510956.4100000001,146.0
SKU035,2025-01-06,149,1619658.31,159.0
SKU035,2025-01-13,122,1326163.18,154.0
SKU035,2025-01-20,148,1608788.1199999999,139.0
SKU035,2025-01-27,140,1521826.6,154.0
SKU035,2025-02-03,179,1945764.01,153.0
SKU035,2025-02-10,184,2000114.96,165.0
SKU035,2025-02-17,165,1793581.35,163.0
SKU035,2025-02-24,189,2054465.9100000001,173.0
SKU035,2025-03-03,175,1902283.25,177.0
SKU035,2025-03-10,162,1760970.78,177.0
SKU035,2025-03-17,176,1913153.44,185.0
SKU035,2025-03-24,181,1967504.3900000001,176.0
SKU035,2025-03-31,164,1782711.16,165.0
SKU035,2025-04-07,187,2032725.53,187.0
SKU035,2025-04-14,173,1880542.87,159.0
SKU035,2025-04-21,160,1739230.4,201.0
SKU035,2025-04-28,176,1913153.44,169.0
SKU035,2025-05-05,180,1956634.2,159.0
SKU035,2025-05-12,181,1967504.3900000001,158.0
SKU035,2025-05-19,169,1837062.1099999999,174.0
SKU035,2025-05-26,183,1989244.77,176.0
SKU035,2025-06-02,190,2065336.1,166.0
SKU035,2025-06-09,163,1771840.97,195.0
SKU035,2025-06-16,152,1652268.88,159.0
SKU035,2025-06-23,177,1924023.63,177.0
SKU035,2025-06-30,148,1608788.12,143.0
SKU035,2025-07-07,123,1337033.37,159.0
SKU035,2025-07-14,132,1434865.08,132.0
SKU035,2025-07-21,154,1674009.26,159.0
SKU035,2025-07-28,137,1489216.03,144.0
SKU035,2025-08-04,134,1456605.46,137.0
SKU035,2025-08-11,146,1587047.74,137.0
SKU035,2025-08-18,117,1271812.23,125.0
SKU035,2025-08-25,132,1434865.08,135.0
SKU035,2025-09-01,147,1597917.93,120.0
SKU035,2025-09-08,119,1293552.61,134.0
SKU035,2025-09-15,138,1500086.22,133.0
SKU035,2025-09-22,123,1337033.37,130.0
SKU035,2025-09-29,134,1456605.46,114.0
SKU035,2025-10-06,108,1173980.52,102.0
SKU035,2025-10-13,129,1402254.51,126.0
SKU035,2025-10-20,135,1467475.65,102.0
SKU035,2025-10-27,117,1271812.23,119.0
SKU035,2025-11-03,113,1228331.47,124.0
SKU035,2025-11-10,124,1347903.56,117.0
SKU035,2025-11-17,133,1445735.27,135.0
SKU035,2025-11-24,131,1423994.8900000001,132.0
SKU035,2025-12-01,128,1391384.32,135.0
SKU035,2025-12-08,128,1391384.32,133.0
SKU035,2025-12-15,127,1380514.13,134.0
SKU035,2025-12-22,148,1608788.12,126.0
SKU035,2025-12-29,40,434807.6,139.0
SKU036,2024-01-01,25,142175.0,
SKU036,2024-01-08,28,159236.0,
SKU036,2024-01-15,40,227480.0,
SKU036,2024-01-22,39,221793.0,
SKU036,2024-01-29,46,261602.0,
SKU036,2024-02-05,29,164923.0,
SKU036,2024-02-12,41,233167.0,
SKU036,2024-02-19,33,187671.0,
SKU036,2024-02-26,47,267289.0,
SKU036,2024-03-04,53,301411.0,
SKU036,2024-03-11,33,187671.0,
SKU036,2024-03-18,49,278663.0,
SKU036,2024-03-25,41,233167.0,
SKU036,2024-04-01,49,278663.0,
SKU036,2024-04-08,44,250228.0,
SKU036,2024-04-15,44,250228.0,
SKU036,2024-04-22,33,187671.0,
SKU036,2024-04-29,28,159236.0,
SKU036,2024-05-06,24,136488.0,
SKU036,2024-05-13,39,221793.0,
SKU036,2024-05-20,30,170610.0,
SKU036,2024-05-27,45,255915.0,
SKU036,2024-06-03,43,244541.0,
SKU036,2024-06-10,41,233167.0,
SKU036,2024-06-17,27,153549.0,
SKU036,2024-06-24,39,221793.0,
SKU036,2024-07-01,21,119427.0,
SKU036,2024-07-08,21,119427.0,
SKU036,2024-07-15,49,278663.0,
SKU036,2024-07-22,31,176297.0,
SKU036,2024-07-29,25,142175.0,
SKU036,2024-08-05,21,119427.0,
SKU036,2024-08-12,24,136488.0,
SKU036,2024-08-19,34,193358.0,
SKU036,2024-08-26,28,159236.0,
SKU036,2024-09-02,33,187671.0,
SKU036,2024-09-09,30,170610.0,
SKU036,2024-09-16,28,159236.0,
SKU036,2024-09-23,32,181984.0,
SKU036,2024-09-30,27,153549.0,
SKU036,2024-10-07,35,199045.0,
SKU036,2024-10-14,29,164923.0,
SKU036,2024-10-21,21,119427.0,
SKU036,2024-10-28,28,159236.0,
SKU036,2024-11-04,33,187671.0,
SKU036,2024-11-11,40,227480.0,
SKU036,2024-11-18,33,187671.0,
SKU036,2024-11-25,25,142175.0,
SKU036,2024-12-02,26,147862.0,
SKU036,2024-12-09,36,204732.0,
SKU036,2024-12-16,25,142175.0,
SKU036,2024-12-23,37,210419.0,
SKU036,2024-12-30,22,125114.0,25.0
SKU036,2025-01-06,32,181984.0,28.0
SKU036,2025-01-13,36,204732.0,40.0
SKU036,2025-01-20,38,216106.0,39.0
SKU036,2025-01-27,39,221793.0,46.0
SKU036,2025-02-03,39,221793.0,29.0
SKU036,2025-02-10,30,170610.0,41.0
SKU036,2025-02-17,40,227480.0,33.0
SKU036,2025-02-24,34,193358.0,47.0
SKU036,2025-03-03,35,199045.0,53.0
SKU036,2025-03-10,27,153549.0,33.0
SKU036,2025-03-17,34,193358.0,49.0
SKU036,2025-03-24,41,233167.0,41.0
SKU036,2025-03-31,40,227480.0,49.0
SKU036,2025-04-07,46,261602.0,44.0
SKU036,2025-04-14,33,187671.0,44.0
SKU036,2025-04-21,47,267289.0,33.0
SKU036,2025-04-28,43,244541.0,28.0
SKU036,2025-05-05,44,250228.0,24.0
SKU036,2025-05-12,45,255915.0,39.0
SKU036,2025-05-19,28,159236.0,30.0
SKU036,2025-05-26,44,250228.0,45.0
SKU036,2025-06-02,31,176297.0,43.0
SKU036,2025-06-09,30,170610.0,41.0
SKU036,2025-06-16,42,238854.0,27.0
SKU036,2025-06-23,40,227480.0,39.0
SKU036,2025-06-30,33,187671.0,21.0
SKU036,2025-07-07,33,187671.0,21.0
SKU036,2025-07-14,37,210419.0,49.0
SKU036,2025-07-21,26,147862.0,31.0
SKU036,2025-07-28,33,187671.0,25.0
SKU036,2025-08-04,26,147862.0,21.0
SKU036,2025-08-11,22,125114.0,24.0
SKU036,2025-08-18,27,153549.0,34.0
SKU036,2025-08-25,43,244541.0,28.0
SKU036,2025-09-01,28,159236.0,33.0
SKU036,2025-09-08,26,147862.0,30.0
SKU036,2025-09-15,35,199045.0,28.0
SKU036,2025-09-22,27,153549.0,32.0
SKU036,2025-09-29,33,187671.0,27.0
SKU036,2025-10-06,19,108053.0,35.0
SKU036,2025-10-13,19,108053.0,29.0
SKU036,2025-10-20,34,193358.0,21.0
SKU036,2025-10-27,29,164923.0,28.0
SKU036,2025-11-03,27,153549.0,33.0
SKU036,2025-11-10,30,170610.0,40.0
SKU036,2025-11-17,35,199045.0,33.0
SKU036,2025-11-24,31,176297.0,25.0
SKU036,2025-12-01,27,153549.0,26.0
SKU036,2025-12-08,31,176297.0,36.0
SKU036,2025-12-15,36,204732.0,25.0
SKU036,2025-12-22,30,170610.0,37.0
SKU036,2025-12-29,9,51183.0,22.0
SKU037,2024-01-01,168,461566.56,
SKU037,2024-01-08,160,439587.2,
SKU037,2024-01-15,169,464313.98,
SKU037,2024-01-22,185,508272.7,
SKU037,2024-01-29,155,425850.1,
SKU037,2024-02-05,171,469808.82,
SKU037,2024-02-12,189,519262.38,
SKU037,2024-02-19,188,516514.95999999996,
SKU037,2024-02-26,194,532999.48,
SKU037,2024-03-04,213,585200.46,
SKU037,2024-03-11,221,607179.82,
SKU037,2024-03-18,197,541241.74,
SKU037,2024-03-25,203,557726.26,
SKU037,2024-04-01,184,505525.28,
SKU037,2024-04-08,221,607179.8200000001,
SKU037,2024-04-15,196,538494.32,
SKU037,2024-04-22,183,502777.86,
SKU037,2024-04-29,204,560473.68,
SKU037,2024-05-06,194,532999.48,
SKU037,2024-05-13,198,543989.1599999999,
SKU037,2024-05-20,190,522009.8,
SKU037,2024-05-27,207,568715.94,
SKU037,2024-06-03,203,557726.26,
SKU037,2024-06-10,186,511020.12,
SKU037,2024-06-17,191,524757.22,
SKU037,2024-06-24,211,579705.62,
SKU037,2024-07-01,166,456071.72,
SKU037,2024-07-08,181,497283.02,
SKU037,2024-07-15,178,489040.76,
SKU037,2024-07-22,169,464313.98,
SKU037,2024-07-29,179,491788.18,
SKU037,2024-08-05,144,395628.48,
SKU037,2024-08-12,156,428597.52,
SKU037,2024-08-19,134,368154.28,
SKU037,2024-08-26,156,428597.52,
SKU037,2024-09-02,155,425850.1,
SKU037,2024-09-09,149,409365.58,
SKU037,2024-09-16,163,447829.46,
SKU037,2024-09-23,132,362659.44,
SKU037,2024-09-30,143,392881.06,
SKU037,2024-10-07,132,362659.44,
SKU037,2024-10-14,129,354417.18,
SKU037,2024-10-21,141,387386.22,
SKU037,2024-10-28,153,420355.26,
SKU037,2024-11-04,162,445082.04000000004,
SKU037,2024-11-11,161,442334.62,
SKU037,2024-11-18,147,403870.74,
SKU037,2024-11-25,133,365406.86,
SKU037,2024-12-02,171,469808.82,
SKU037,2024-12-09,173,475303.66000000003,
SKU037,2024-12-16,177,486293.33999999997,
SKU037,2024-12-23,137,376396.54000000004,
SKU037,2024-12-30,159,436839.78,168.0
SKU037,2025-01-06,156,428597.52,160.0
SKU037,2025-01-13,158,434092.36,169.0
SKU037,2025-01-20,163,447829.46,185.0
SKU037,2025-01-27,167,458819.14,155.0
SKU037,2025-02-03,181,497283.02,171.0
SKU037,2025-02-10,165,453324.3,189.0
SKU037,2025-02-17,181,497283.01999999996,188.0
SKU037,2025-02-24,220,604432.4,194.0
SKU037,2025-03-03,220,604432.4,213.0
SKU037,2025-03-10,206,565968.52,221.0
SKU037,2025-03-17,217,596190.14,197.0
SKU037,2025-03-24,231,634654.02,203.0
SKU037,2025-03-31,204,560473.6799999999,184.0
SKU037,2025-04-07,195,535746.9,221.0
SKU037,2025-04-14,189,519262.38,196.0
SKU037,2025-04-21,182,500030.44,183.0
SKU037,2025-04-28,225,618169.5,204.0
SKU037,2025-05-05,201,552231.4199999999,194.0
SKU037,2025-05-12,193,530252.06,198.0
SKU037,2025-05-19,199,546736.58,190.0
SKU037,2025-05-26,216,593442.72,207.0
SKU037,2025-06-02,212,582453.04,203.0
SKU037,2025-06-09,195,535746.9,186.0
SKU037,2025-06-16,200,549484.0,191.0
SKU037,2025-06-23,202,554978.84,211.0
SKU037,2025-06-30,188,516514.96,166.0
SKU037,2025-07-07,210,576958.2,181.0
SKU037,2025-07-14,182,500030.44,178.0
SKU037,2025-07-21,149,409365.57999999996,169.0
SKU037,2025-07-28,143,392881.06,179.0
SKU037,2025-08-04,162,445082.04,144.0
SKU037,2025-08-11,146,401123.32,156.0
SKU037,2025-08-18,170,467061.4,134.0
SKU037,2025-08-25,171,469808.82,156.0
SKU037,2025-09-01,133,365406.86,155.0
SKU037,2025-09-08,154,423102.68,149.0
SKU037,2025-09-15,165,453324.3,163.0
SKU037,2025-09-22,157,431344.94,132.0
SKU037,2025-09-29,140,384638.8,143.0
SKU037,2025-10-06,128,351669.76,132.0
SKU037,2025-10-13,147,403870.74,129.0
SKU037,2025-10-20,139,381891.38,141.0
SKU037,2025-10-27,154,423102.68,153.0
SKU037,2025-11-03,171,469808.82,162.0
SKU037,2025-11-10,150,412113.0,161.0
SKU037,2025-11-17,166,456071.72,147.0
SKU037,2025-11-24,144,395628.48,133.0
SKU037,2025-12-01,155,425850.10000000003,171.0
SKU037,2025-12-08,133,365406.86,173.0
SKU037,2025-12-15,139,381891.38,177.0
SKU037,2025-12-22,161,442334.62,137.0
SKU037,2025-12-29,59,162097.78,159.0
SKU038,2024-01-01,50,197455.0,
SKU038,2024-01-08,62,244844.2,
SKU038,2024-01-15,50,197455.0,
SKU038,2024-01-22,39,154014.9,
SKU038,2024-01-29,58,229047.8,
SKU038,2024-02-05,48,189556.8,
SKU038,2024-02-12,56,221149.6,
